CustomerID,Total_Quantity,Avg_Price,Total_Online_Spend,Total_Offline_Spend,Avg_Discount_pct,Tenure_Months,Unique_Products,Num_Transactions,Primary_Location,Cat_Accessories,Cat_Android,Cat_Apparel,Cat_Backpacks,Cat_Bags,Cat_Bottles,Cat_Drinkware,Cat_Fun,Cat_Gift Cards,Cat_Google,Cat_Headgear,Cat_Housewares,Cat_Lifestyle,Cat_More Bags,Cat_Nest,Cat_Nest-Canada,Cat_Nest-USA,Cat_Notebooks & Journals,Cat_Office,Cat_Waze
13668.0,113.0,50.358688524590164,121320.81999999999,213000.0,23.278688524590162,15.0,46,61,Chicago,0.0,0.0,0.4098360655737705,0.0,0.04918032786885246,0.0,0.06557377049180328,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.0,0.04918032786885246,0.01639344262295082,0.22950819672131148,0.0,0.11475409836065574,0.0
13672.0,8.0,34.96,13678.44,21000.0,20.0,45.0,6,6,New Jersey,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
13680.0,299.0,43.71208791208792,187482.75,182000.0,12.307692307692308,34.0,66,91,Washington DC,0.0,0.0,0.4065934065934066,0.0,0.04395604395604396,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.01098901098901099,0.03296703296703297,0.0,0.0,0.01098901098901099,0.26373626373626374,0.02197802197802198,0.12087912087912088,0.01098901098901099
13693.0,10.0,4.2924999999999995,9191.48,10000.0,30.0,3.0,4,4,Chicago,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13694.0,152.0,39.339134615384616,209063.46,328000.0,21.73076923076923,44.0,82,104,California,0.0,0.0,0.49038461538461536,0.0,0.028846153846153848,0.009615384615384616,0.04807692307692308,0.0,0.0,0.0,0.028846153846153848,0.019230769230769232,0.028846153846153848,0.0,0.009615384615384616,0.0,0.19230769230769232,0.0,0.10576923076923077,0.038461538461538464
13700.0,110.0,32.13307692307693,31502.809999999998,65000.0,30.0,42.0,23,26,Chicago,0.0,0.0,0.5384615384615384,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.0,0.11538461538461539,0.0,0.038461538461538464,0.0,0.15384615384615385,0.0,0.0,0.0
13703.0,2.0,119.0,1153.81,3500.0,10.0,18.0,1,1,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13705.0,16.0,65.876,15763.800000000001,45000.0,10.0,39.0,9,10,Chicago,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0
13707.0,272.0,85.0746875,60576.96,80000.0,20.0,28.0,17,32,Chicago,0.125,0.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.1875,0.0,0.40625,0.0,0.125,0.0
13709.0,471.0,50.27774193548387,15031.9,77500.0,20.0,22.0,22,31,New York,0.0,0.0,0.2903225806451613,0.0,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.06451612903225806,0.0,0.22580645161290322,0.0,0.1935483870967742,0.06451612903225806
13715.0,272.0,38.8212,101719.9,246500.0,13.2,23.0,72,100,California,0.0,0.0,0.37,0.0,0.03,0.0,0.1,0.01,0.0,0.0,0.04,0.0,0.13,0.0,0.0,0.0,0.2,0.02,0.09,0.01
13725.0,50.0,94.46439024390244,94358.55,184500.0,30.0,48.0,22,41,Chicago,0.0,0.0,0.34146341463414637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.2926829268292683,0.0,0.34146341463414637,0.0,0.0,0.0
13728.0,19.0,52.43555555555555,26138.07,36000.0,30.0,2.0,7,9,New York,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0
