antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Nest Thermostat E - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",frozenset({'Nest Cam IQ - USA'}),0.1441578148710167,0.2496206373292868,0.1039453717754173,0.7210526315789473,2.8885938249880017,1.0,0.06796060615131677,2.6900392246685936,0.7639384997670446,0.35863874345549734,0.6282582087169389,0.5687330027195648
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})",frozenset({'Nest Cam IQ - USA'}),0.1479514415781487,0.2496206373292868,0.1062215477996965,0.7179487179487178,2.8761593016912164,1.0,0.06928981465917228,2.660435922196164,0.7655832591273374,0.3645833333333333,0.6241217495009203,0.5717403164211674
"frozenset({'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})",frozenset({'Nest Thermostat E - USA'}),0.13884673748103188,0.255690440060698,0.10166919575113809,0.7322404371584699,2.863777139984758,1.0,0.06616741234362084,2.7797683565080042,0.7557433098823065,0.34715025906735747,0.6402577942659158,0.5649332749590569
"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Secure Alarm System Starter Pack - USA'})",frozenset({'Nest Cam IQ - USA'}),0.14871016691957512,0.2496206373292868,0.1062215477996965,0.7142857142857142,2.8614850195397303,1.0,0.06910042115588755,2.6263277693474953,0.7641711229946525,0.3636363636363636,0.619240213780153,0.5699088145896656
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",frozenset({'Nest Cam IQ - USA'}),0.15857359635811835,0.2496206373292868,0.11229135053110774,0.7081339712918661,2.8368406509503936,1.0,0.07270810834459716,2.570971914724247,0.7695208734433261,0.37948717948717947,0.6110420365648933,0.5789909978039878
"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Secure Alarm System Starter Pack - USA'})",frozenset({'Nest Cam IQ - USA'}),0.1479514415781487,0.2496206373292868,0.1047040971168437,0.7076923076923076,2.835071311667056,1.0,0.06777236397631947,2.567087293347176,0.7596693638932981,0.35751295336787564,0.610453449482772,0.5635725976151508
"frozenset({'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",frozenset({'Nest Thermostat E - USA'}),0.1471927162367223,0.255690440060698,0.1062215477996965,0.7216494845360825,2.8223561442687144,1.0,0.06858577741139953,2.6740010116337882,0.7571301474326386,0.35805626598465473,0.6260285633216685,0.5685398757991985
"frozenset({'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",frozenset({'Nest Thermostat E - USA'}),0.1441578148710167,0.255690440060698,0.1039453717754173,0.7210526315789473,2.8200218647508977,1.0,0.0670855966528584,2.6682795544993834,0.7541026039240049,0.35128205128205126,0.6252266752508181,0.5637904107449633
"frozenset({'Nest Thermostat E - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",frozenset({'Nest Cam IQ - USA'}),0.15705614567526555,0.2496206373292868,0.11001517450682853,0.7004830917874396,2.8061906230268856,1.0,0.07081071932688743,2.5052988398844778,0.7635680809460256,0.37084398976982097,0.6008460212091461,0.5706062875350573
"frozenset({'Nest Cam IQ - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})",frozenset({'Nest Thermostat E - USA'}),0.1418816388467375,0.255690440060698,0.10166919575113809,0.7165775401069518,2.802519874958346,1.0,0.06539141707788275,2.6261488246914992,0.749521622655951,0.3435897435897436,0.6192142689714195,0.5571018264332979
"frozenset({'Nest Cam IQ - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",frozenset({'Nest Thermostat E - USA'}),0.14871016691957512,0.255690440060698,0.1062215477996965,0.7142857142857142,2.793556591776176,1.0,0.06819777977853048,2.605083459787556,0.7541889483065952,0.3562340966921119,0.6161351390709188,0.5648579906740143
"frozenset({'Nest Cam IQ - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",frozenset({'Nest Thermostat E - USA'}),0.15933232169954475,0.255690440060698,0.11229135053110774,0.7047619047619048,2.7563091705524942,1.0,0.07155159907985845,2.5210485094718296,0.7579641916284517,0.37092731829573933,0.6033396437066163,0.5719655221138901
"frozenset({'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})",frozenset({'Nest Thermostat E - USA'}),0.1433990895295903,0.255690440060698,0.10091047040971168,0.7037037037037036,2.7521705681943067,1.0,0.0642446941035873,2.512044764795143,0.7432287539042468,0.33842239185750633,0.6019179219994714,0.5491812287064513
"frozenset({'Nest Cam IQ - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",frozenset({'Nest Thermostat E - USA'}),0.15705614567526555,0.255690440060698,0.11001517450682853,0.7004830917874396,2.739574821886782,1.0,0.06985741950488279,2.485033530765089,0.7532884322915051,0.3634085213032582,0.5975909428907701,0.5653750770509899
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13960546282245828,0.3088012139605463,0.11153262518968134,0.7989130434782609,2.58714346757825,1.0,0.06842228879458231,3.4373128819259318,0.7130139533767653,0.3310810810810811,0.7090750727819405,0.580046202328811
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.15553869499241274,0.283763277693475,0.11153262518968134,0.7170731707317074,2.527011869049172,1.0,0.06739645529046862,2.531526346083408,0.7155753586250312,0.34027777777777773,0.6049813972715999,0.5550606495369766
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1418816388467375,0.3088012139605463,0.10925644916540213,0.7700534759358288,2.4936866862000553,1.0,0.0654432268508178,3.005910999752973,0.698024118282739,0.32,0.6673221528906942,0.5619309148720913
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1479514415781487,0.30576631259484066,0.11153262518968134,0.7538461538461538,2.465432334414965,1.0,0.06629405845523981,2.82032435508346,0.6976029948934158,0.3259423503325942,0.6454308532997057,0.5593052109181141
"frozenset({'Nest Thermostat E - USA', 'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13429438543247343,0.3088012139605463,0.10166919575113809,0.7570621468926554,2.4516164855147906,1.0,0.06019892650150479,2.845167096022868,0.6839575130482556,0.2977777777777778,0.6485267942969482,0.5431502380654923
"frozenset({'Nest Cam IQ - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.15326251896813353,0.30576631259484066,0.11456752655538695,0.7475247524752475,2.4447583716187995,1.0,0.06770501127150394,2.7497098991341606,0.6979277932065799,0.33259911894273125,0.6363252718714495,0.5611072893889886
"frozenset({'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13808801213960548,0.3088012139605463,0.1039453717754173,0.7527472527472526,2.4376434376434375,1.0,0.06130362599330847,2.7955150902040113,0.6842551660326925,0.30309734513274333,0.6422841702753885,0.5446782946782946
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.15553869499241274,0.3088012139605463,0.11684370257966616,0.751219512195122,2.4326961107448914,1.0,0.06881316474816995,2.7783480615311373,0.6974072647927093,0.33624454148471616,0.6400738936039195,0.5647989452867501
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.12063732928679818,0.34522003034901366,0.10091047040971168,0.8364779874213836,2.4230285437832606,1.0,0.05926404793209926,4.004231352865646,0.6678624948912402,0.27650727650727647,0.750264180094303,0.5643928398645379
"frozenset({'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.15326251896813353,0.3088012139605463,0.11456752655538695,0.7475247524752475,2.420731262315421,1.0,0.06723987464337607,2.7376893094111696,0.693132996273351,0.3296943231441048,0.6347284563802154,0.5592660617413092
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1479514415781487,0.30576631259484066,0.10925644916540213,0.7384615384615385,2.4151173888146595,1.0,0.0640178824309606,2.654422922431492,0.6876855149896111,0.31718061674008813,0.6232702816309375,0.5478908188585608
"frozenset({'Nest Cam IQ - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13808801213960548,0.3118361153262519,0.1039453717754173,0.7527472527472526,2.413919413919414,1.0,0.060884542496678414,2.7832406002360464,0.6795774647887325,0.30043859649122806,0.6407065921950154,0.543040293040293
"frozenset({'Nest Thermostat E - USA', 'Nest Cam IQ - USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13808801213960548,0.30576631259484066,0.10166919575113809,0.7362637362637362,2.4079295394431868,1.0,0.059446533465659326,2.6323027314112286,0.6783818583140635,0.29711751662971175,0.620104485678256,0.5343849698688408
"frozenset({'Nest Thermostat E - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.14871016691957512,0.3118361153262519,0.11153262518968134,0.75,2.405109489051095,1.0,0.06515942442796255,2.7526555386949925,0.6862745098039217,0.31956521739130433,0.6367144432194046,0.5538321167883211
"frozenset({'Nest Thermostat E - USA', 'Nest Cam IQ - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13581183611532624,0.3118361153262519,0.10166919575113809,0.7486033519553074,2.4006307004308884,1.0,0.05931816036160919,2.7373630079244657,0.6751339876561004,0.29385964912280704,0.6346849149692338,0.537318707607824
"frozenset({'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Secure Alarm System Starter Pack - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.12291350531107739,0.34522003034901366,0.10166919575113809,0.8271604938271605,2.3960385293718627,1.0,0.0592369917173443,3.7883698244092785,0.6642953054795228,0.2774327122153209,0.7360342188461153,0.5608329941663275
"frozenset({'Nest Cam IQ - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1418816388467375,0.30576631259484066,0.1039453717754173,0.7326203208556149,2.396013853319356,1.0,0.06056274624033747,2.5964339908952954,0.6789741008215712,0.30242825607064017,0.6148563747406562,0.5362853465320259
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.15553869499241274,0.30576631259484066,0.11380880121396054,0.7317073170731707,2.39302790050233,1.0,0.06625030798031689,2.58759828941923,0.6893381251871817,0.32751091703056767,0.6135412501666,0.5519578768988682
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13581183611532624,0.34522003034901366,0.11153262518968134,0.8212290502793297,2.3788568972926516,1.0,0.06464765900419314,3.6626754552352065,0.6707220201513442,0.30184804928131415,0.7269755368113053,0.5721529866781264
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.12063732928679818,0.3490136570561457,0.10015174506828528,0.830188679245283,2.3786710418375714,1.0,0.05804766959641338,3.8335862417804734,0.6591105184720369,0.271047227926078,0.7391476448080221,0.5585726004922067
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.15553869499241274,0.3118361153262519,0.11532625189681335,0.7414634146341463,2.377734259094416,1.0,0.06682366946746462,2.661765969021101,0.6861552466070838,0.3275862068965517,0.6243095705488477,0.5556465491662216
"frozenset({'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Secure Alarm System Starter Pack - USA'})","frozenset({'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.12291350531107739,0.3490136570561457,0.10166919575113809,0.8271604938271605,2.369994632313473,1.0,0.05877070376092898,3.766420984175157,0.659066260393534,0.2745901639344262,0.734495956718179,0.5592324208266237
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13960546282245828,0.3490136570561457,0.11532625189681335,0.826086956521739,2.3669187145557653,1.0,0.0666020387721314,3.74317147192716,0.6712150747238467,0.30894308943089427,0.7328468632816458,0.5782608695652174
"frozenset({'Nest Thermostat E - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13505311077389984,0.3490136570561457,0.11153262518968134,0.8258426966292136,2.3662188568637035,1.0,0.0643972451016738,3.7379215820647143,0.6675378923499223,0.29938900203665986,0.7324716482019855,0.572703957010259
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13960546282245828,0.34522003034901366,0.11380880121396054,0.8152173913043478,2.361442904921166,1.0,0.0656141991015034,3.5435151298759253,0.6700764256319812,0.30674846625766866,0.7177943473222831,0.5724438604873388
"frozenset({'Nest Cam IQ - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.15629742033383914,0.3118361153262519,0.11456752655538695,0.7330097087378641,2.350624808069355,1.0,0.06582834616296822,2.5774865498689477,0.6810233932059652,0.3240343347639485,0.6120251335352865,0.550203151205915
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.13505311077389984,0.34522003034901366,0.10925644916540213,0.8089887640449439,2.3434004198049143,1.0,0.06263341016530771,3.4279657234669303,0.6627802144249513,0.29447852760736193,0.7082817972320232,0.5627361402642301
"frozenset({'Nest Cam IQ - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1669195751138088,0.3088012139605463,0.12063732928679818,0.7227272727272727,2.3404288586106765,1.0,0.06909236185787543,2.492848080798029,0.6874821001019578,0.3397435897435897,0.5988524099391277,0.5566953316953317
"frozenset({'Nest Cam IQ - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1669195751138088,0.30576631259484066,0.11911987860394538,0.7136363636363636,2.333927362959621,1.0,0.06808149562149853,2.4243081147481753,0.6860533918067593,0.3369098712446352,0.5875111773472429,0.5516072637040379
"frozenset({'Nest Thermostat E - USA', 'Nest Cam IQ - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1479514415781487,0.3088012139605463,0.1062215477996965,0.7179487179487178,2.3249543249543247,1.0,0.06053396303315134,2.4506138777762443,0.6688398422592545,0.30303030303030304,0.5919389794252581,0.5309645309645309
"frozenset({'Nest Thermostat E - USA', 'Nest Cam IQ - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1274658573596358,0.34446130500758726,0.10166919575113809,0.7976190476190477,2.315554856303755,1.0,0.057762140181126964,3.239132375256628,0.6511356262167424,0.2745901639344262,0.6912753527336862,0.5463866163205371
"frozenset({'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1433990895295903,0.34522003034901366,0.11456752655538695,0.7989417989417988,2.314297342868771,1.0,0.06506328851596085,3.2566687964220096,0.6629731521184427,0.30628803245436104,0.6929377647801748,0.5654049654049653
"frozenset({'Nest Thermostat E - USA', 'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})","frozenset({'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.125948406676783,0.3490136570561457,0.10166919575113809,0.8072289156626506,2.3128863279203773,1.0,0.05771148173647937,3.376991654021245,0.6494351160862355,0.27235772357723576,0.7038784508664028,0.5492666317443688
"frozenset({'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})","frozenset({'Google Sunglasses', 'Nest Cam Indoor Security Camera - USA'})",0.1449165402124431,0.30576631259484066,0.10242792109256449,0.706806282722513,2.311589778233926,1.0,0.05811732495780381,2.367832755256882,0.6635577902658647,0.29411764705882354,0.5776728750035761,0.5208969378873111
"frozenset({'Nest Cam IQ - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.14946889226100152,0.3118361153262519,0.10773899848254932,0.7208121827411168,2.311509627379056,1.0,0.06112919975776054,2.464877914195062,0.6670917566056463,0.30472103004291845,0.59430039344299,0.5331554830980523
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1418816388467375,0.34522003034901366,0.11305007587253414,0.7967914438502673,2.308068402186049,1.0,0.06406969220389563,3.222206692756169,0.660441849287024,0.30223123732251517,0.6896536767029575,0.5621319856613974
"frozenset({'Nest Thermostat E - USA', 'Nest Cam Outdoor Security Camera - USA', 'Nest Secure Alarm System Starter Pack - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.12974203338391502,0.34522003034901366,0.10318664643399089,0.7953216374269005,2.303810809073967,1.0,0.058397097731653004,3.19906785172339,0.6503089902046258,0.2775510204081632,0.6874089433703996,0.5471113681639997
"frozenset({'Nest Thermostat E - USA', 'Nest Cam IQ - USA'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1479514415781487,0.3118361153262519,0.1062215477996965,0.7179487179487178,2.3023270322540395,1.0,0.060084945001047704,2.439853772934197,0.6638786413942246,0.3004291845493562,0.5901393718372768,0.529290660677522
"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Google Sunglasses', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.14946889226100152,0.3088012139605463,0.1062215477996965,0.7106598984771573,2.3013507277466667,1.0,0.060065372420161134,2.3888800149082865,0.6648464381292213,0.3017241379310345,0.5813937938451079,0.5273201212287506
"frozenset({'Nest Cam IQ - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.14946889226100152,0.3088012139605463,0.1062215477996965,0.7106598984771573,2.3013507277466667,1.0,0.060065372420161134,2.3888800149082865,0.6648464381292213,0.3017241379310345,0.5813937938451079,0.5273201212287506
"frozenset({'Nest Thermostat E - USA', 'Nest Cam IQ - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1479514415781487,0.30576631259484066,0.1039453717754173,0.7025641025641025,2.297715849080613,1.0,0.05870680504097577,2.3340615352414837,0.6628556200479685,0.29718004338394793,0.5715622810704777,0.5212572373862696
"frozenset({'Nest Thermostat E - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1411229135053111,0.34446130500758726,0.11153262518968134,0.7903225806451613,2.294372601961063,1.0,0.06292124223716902,3.1264153145791984,0.6568471911732892,0.29817444219066935,0.68014486260454,0.5570555634503339
"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})","frozenset({'Google Sunglasses', 'Nest Cam Indoor Security Camera - USA'})",0.15250379362670713,0.30576631259484066,0.10698027314112292,0.7014925373134329,2.294211325506463,1.0,0.06034975050716012,2.325682852807284,0.6656317263185966,0.3045356371490281,0.570018758665688,0.5256842339172624
"frozenset({'Nest Cam IQ - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.14946889226100152,0.30576631259484066,0.1047040971168437,0.700507614213198,2.2909901626128906,1.0,0.059001545082561745,2.318034515573159,0.6625360379578275,0.2987012987012987,0.5686000388338742,0.5214696879998992
"frozenset({'Nest Thermostat E - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})","frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})",0.1479514415781487,0.34522003034901366,0.11684370257966616,0.7897435897435897,2.287652859960552,1.0,0.06576790142787733,3.1141974166327397,0.6606087590059094,0.3104838709677419,0.6788899783106039,0.5641025641025641
